기사 작성일,댓글 작성일,댓글 내용,좋아요,싫어요,라벨
20210324,20210324,"바꿔치기 할거면 처음부터 가짜병을 준비했겠지, 저렇게 어설프게 했겠냐?  본인들 지능 수준으로 의심하는 구나",1865,155,-1.0
20210324,20210324,제발 좀 시비걸걸 걸어라~ 그렇게 시비걸게 없나?  대통령이 AZ 모범적으로 안맞는다고 비난하고 먼저 맞으면 특혜라고 또 비난하고....  내 이제껏 투표하면서 단한번도 국혐당을 찍지 않는 이유... 대통령이 아무리 못하고 민주당이 아무리 개판쳐도 상식이 있고 제정신인 사람은 니들에게 절대 표를 줄수가 없다.  아무리 배고프고 밥맛이 없다한들.... 똥을 퍼먹을 순 없지 않은가?,5274,252,-1.0
20210324,20210324,댓글단 악플러들아... 모르면 그런다고 치는데.. 늬들하는것은 다 그냥 부화뇌동수준이라 안타깝다... 하나같이 유투브나 조중동이 떠들어대는대로 듣고 와서 여기서 댓글이나 다는 수준이 참으로 안타깝다... 늬들 주위엔 의료진들 없냐?? 있음 물어봐라...전문가한테 물어라도 보란말이다,1453,103,-1.0
20210324,20210324,고마들 합시다들.... 이 모꼬 얼라들 장난도 아닌 이 반복되는 뉴스 들  대통령님 순서 되어서 백신 맞았습니다  영부인 정숙여사도 함께 맞았습니다  그러면 된 거지 .... 뭐를 이리 헐뜯고 바르고 못 잡아 먹어서 안달들인지   외국에서는 돈 있는 것들이 서로 먼저 맞으려고  한다더만 우리나라에서는 꽁짜로 백신 풀어서 그런가??? ..... 하튼 참   봄날입니다.... 따스한 계절에 고마 찬 겨울 버리고 봄날 마음들 맞이합시다,3324,209,-1.0
20210324,20210324,좀스런 수구 골통들과 기레기들 비열함과 낮은 수준에 스스로 자괴감 느끼지 않냐?  왜 그러고 사냐? 벌레한테 미안할 지경이네.,1737,121,-1.0
20210324,20210324,썩은  보수들의   거짓 놀음!!!!!!  그냥  뭐든지   시비걸고 싶은  관심종자 집단,1375,195,-1.0
20210324,20210324,이기사는맹탕이야 악성유언비어  배포는구속수사,468,59,-1.0
20210324,20210324,역쉬 국짐당의 성지 대구가 대구 하네요.,1175,177,-1.0
20210324,20210324,아 정말 징그럽다  기레기들과 국민의짐,2400,179,-1.0
20210324,20210324,확보 전에는 '왜 확보가 늦냐?'며 트집. 확보 후에는 '왜 접종이 늦냐?'며 트집. 접종 하려니 '백신 불신론'으로 트집. 접종 후에는 '부작용'으로 트집. 국민 먼저 맞게 하면 대통령이 먼저 맞아야 '백신 불신론 잠재운다'며 트집. 대통령 먼저 맞으면 '국민은 백신 가뭄'이라며 트집.  이제는 주사기 바꿔친다며 트집. 끝이 없구만 끝이 없어. ㅋㅋㅋ 어휴 징글징글한 것들  조중동과 국짐당은 니들이 좋아하는 일본 가서 백신 처맞아라.,7587,295,-1.0
20210324,20210324,짖어대며 발광하는 인성·습성이 왜구인 꼭두각시 소모품 경상도당 똥개들과 그 가족들에게는 중국산 물백신을 순서 상관없이 꼭 주입해줘야 함.   그러면 또 발광하겠지?,812,148,-1.0
20210324,20210324,징글징글하다 꼴통들,1438,92,-1.0
20210324,20210324,"사위 잘 얻어 지금까지는 검찰 수사 안 받았는데, 과연 언제까지 검찰 놈들 수사 안하고 버티는지 두고 보자!!! 니들이 조국이 죄있다며 수사 시작한건 말도 안되는 제보 하나 때문이었고, 결국 조국은 수사 대상도 되지 않은거 우린 기억한다!!!",2447,125,-1.0
20210324,20210324,그러니까 너도 누구처럼 일가족 탈탈보자 비올때까지 털어보자,1374,93,-1.0
20210324,20210324,사기꾼가족의공동체 윤씨,1407,133,-1.0
20210324,20210324,뭐니?투데이가 취재한건 뭐야? 윤총장 입만 취재하고 온거야?,837,36,-1.0
20210324,20210324,웃기고  있네   짜장아  ~~ 개발지구  내  땅구입해  102억  차익 남긴게  너한텐 정상으로보이니  ? ㅋ 조국  부인  사모펀트  1억에는  중범죄인 취급하더니 . 너두  참  인생  찌질하게 산다  .    상왕장모 잘둔 덕에  ^^,5553,223,-1.0
20210324,20210324,윤짜장??? 니가 ???? 조국 털듯이 너 털면 넌 아마 죽을껄????,2215,157,-1.0
20210324,20210324,이제 시작인가요?  양파 까듯이 나오기 시작하나요..,821,114,-1.0
20210324,20210324,대단하십니다  공개입찰로 102억원 차익  그렇게 돈에 욕심이 많은 아줌마의 사위가 대통령되면 나라 잘 돌아 가겠습니다,3478,148,-1.0
20210324,20210324,아주 나쁜 짓은 안한게 없네 윤짜장 장모   수사하면 죽는다,941,124,-1.0
20210324,20210324,저쪽동네는 털면무쟈게나올텐데 누가털지??,547,40,-1.0
20210324,20210324,윤춘장 : 제겐 아직 장모와 쥴리가 남아 있습니다,691,43,-1.0
20210324,20210324,경매로 취득하든  공개입찰을하든  내가거주하는곳이 아닌 곳   내가 필요해서 사는 부동산이 아님  다  투자 아니면 투기 아닌가?   결국 부동산으로 돈벌려는거는 다를게 없지  투자와 투기가  무슨차이인가?  내가거주하는곳  내가 필요한부동산이 아닌것에 투자하는건  결국 투기다  결국 개발이득을 보기위해 부동산으로 투기하는것  미공개정보를 이용한 투기보단  합당하다 생각할수도 있지만  엄연한 투기다   무슨말이 필요한가?,2191,160,-1.0
20210324,20210324,정치는 없고 소음만 있는 국짐...  국가는 없고... 지들만 있는 국짐..,1986,62,-1.0
20210324,20210324,니네들은 국민들 다 맞고나서 맞아라.,501,19,-1.0
20210324,20210324,가짜 뉴스 배포자들 형사 처벌 해라,568,19,-1.0
20210324,20210324,국민짐 핑크당 요즘 좀 살아나더니 옛날버릇 못고치네 지금 이게 중요하냐? 헐뜯고 물어 뜯는데만 혈안이 되어 있어,1101,40,-1.0
20210324,20210324,두발 다 들었다!! 참말로...,445,12,-1.0
20210324,20210324,정말 징그러운 막말유포자들 아닌가? 세상에 지지할 사람이 없어도 이런 짐승같은 자들을 지지하는 사람들은 도대체 누굴까,2755,25,-1.0
20210324,20210324,기레기들 부끄럽다 진짜,402,23,-1.0
20210324,20210324,비판을 위한 비판을 하는 국짐당. 민주당 뽑기 싫어도 니들 하는 꼬라지가 이모냥이라 어쩔 수 없이 뽑는다.,1441,72,-1.0
20210324,20210324,진짜 이 기레기들은 답이 없다~,588,18,-1.0
20210324,20210324,너무나 엄청남 사람들이다. 먼저 맞으라고 할때는 언제고 맞으니까 또 특혜다. 국민들은 맞고 싶어도 못 맞는다. 주사 바꿔치기했다. 이런 현실이 우리나라 국민의 힘의 현 실정이다. 무조건 트집만 잡아서 국민들을 분열시키고 싶어서 안달이다. 당신들은 구제불능이다.,2981,63,-1.0
20210324,20210324,빨리 들여오면 국민이 실험대상이냐고 X랄 신중하게 들여오면 무능력 하다고 지X 국민이 우선이라고 하면 대통령도 겁나서 못 맞는 백신이라고 X랄 G7 회의가야해서 대통령 맞는다고 하니 보릿고개라고 지X 정말 이런 바퀴벌레보다도 못한 종자들이 정치인이라고~에휴 세금이 아깝다~,426,8,-1.0
20210324,20210324,놀랍지도 않다. 원래 그런자들이니 뻔히 예상했던바이다.,696,17,-1.0
20210324,20210324,"진짜 뭘 해도 다 잘못한거고, 다 무능한거래.. 지들끼리 그냥 뭉쳐서 살았으면...",869,49,-1.0
20210324,20210324,예상 밖을 1미리도 안벗어나네..ㅎ 대통령 먼저 맞으라고 그 난리 칠때 먼저 맞으면 저럴거라고 글 썼었는데... 역시나가 역시나네..ㅎㅎㅎㅎㅎㅎ,749,17,-1.0
20210324,20210324,"미친  자들 투성이.  그딴 짓은 승만,정희,두환,근혜,명박  같은 자들이나 꾸미는 짓. 삼청교대를 부활시켜야 마땅.",985,98,-1.0
20210324,20210324,간호사에게 협박한 사람들은 먼저 자신의 부모가 진짜인지 먼저 확인해 봐라.. 그게 먼저일 듯 싶다..,1723,48,-1.0
20210324,20210324,간호사에게 협박한 사람들 전부 잡아들여라. 쟤들 일베놈들 뭔짓 할지 모른다. 살해 협박으로 전부 구속시키고 최대 때려라. 본보기가 있어야 정신을 차리지.,5377,58,-1.0
20210324,20210324,"국짐당, 적폐, 토왜들, 정신과치료가 시급한 인간들",1384,85,-1.0
20210324,20210324,가짜뉴스 유포하는 넘들은 정말 국민의짐들이다,1448,68,-1.0
20210324,20210324,문자 보내고 그런거 증거 다 남으니 몽땅 고소각. 당연히 처벌 받아야 그딴 정신나간짓 다신 안하지.,1781,23,-1.0
20210324,20210324,"간호사가 뭔 잘못이라고.,개인정보가 어떻게 노출됐지..?",1083,20,-1.0
20210324,20210324,국민의힘 인간들아 지지자들아  문재인 정부 망하게 하자  문재인 정부 욕 많이 하거라  너희들  대대손손 두고두고  문재인 정부 욕 많이 하거라   검찰개혁 하자는데 반대하는 당  판사개혁 하자는데 반대하는 당  왜놈 앞잡이 지지하는 당  국민의힘 지지자들아  적극 지지해주자  석열이 적극 지지해주자   문재인 대통령님 힘내시고  늘 건강하세요 감사합니다  검찰개혁 끝까지 부탁드립니다,3115,267,-1.0
20210324,20210324,조중동 쓰레기들이 선거철이라 여론을 조작하고 언론플레이로 발악을 하는 것인가 부패한 언론과 국민의힘 당  정치검찰 윤석열이 한통속으로 문재인 대통령과 민주당을 하이에나 떼처럼 달려들어 물어뜯고 할퀴는 것을 보면서 언론권역 검찰권력 정치권력이 부패하면 대한민국의 끝은 어떻게 될까?  생각하면 아마도 망하게 될것으로 확신한다,2314,72,-1.0
20210324,20210324,그냥 뭘 하던 트집 잡을건데 반응해봤자 머리만 아플거고 그냥 간호사만 경찰붙여서 신변 신경써서 보호해줘라 쟤들은 뭘 하든 트집 잡을거고 난리칠거라 예상했다,1227,59,-1.0
20210324,20210324,정신이 이상한 언론이 정신이 이상한 사람을 만든다.,1214,20,-1.0
20210324,20210324,협박범 구속하라. 배후는 누구냐?,1298,46,-1.0
20210324,20210324,이건 대통령 협박과 같다. 긴급구속하라.,1702,141,-1.0
20210324,20210324,개발로 먹고 사는 토착왜구,164,26,-1.0
20210324,20210324,역시 부동산투기꾼의 대변인?,384,27,-1.0
20210324,20210324,이해가 안되는 선거판  민주당이 부동산 폭등시켰다고 욕하면서  오세훈의 공약을 보고   오세훈을 찍는다니 ㅋㅋㅋ  오세훈 공약을 보니  부동산폭등각인데...,53,6,-1.0
20210324,20210324,투기꾼버릇 못버리네... 광안리가 LCT 입주민의 것이 아니듯 한강도 그들 것이 아닌것을 왜 모르나...,299,13,-1.0
20210324,20210324,다시 집값 오르는 소리 들리네요... 오세훈이라... 이제 좀 안정되어가나 했는데... 참 살기 어려운 사람들은 끝까지 어려워야만 하는가...,462,41,-1.0
20210324,20210324,집값 때문에 민주당 지지 철회했더니 국민의힘이 더 쳐올리네...이게 나라냐?,786,43,-1.0
20210324,20210324,"오세훈 시장 시절, 뉴타운 한다고 서울 국회의원 싹쓸이 하던 생각이 나네.  부동산 공화국으로 뭘 하자는 것인데 한강은 공공재 이다. 한강을 고층 아파트로 둘러쌀려고?",661,33,-1.0
20210324,20210324,국민의암당에게 속지말자. 문재인 정부 내내 집값 못잡았다고 난리치던 당이 국민의암당이다. 그런데 오세룬 정책봐라. 재건축 다 허가해주고 규제 다 푼다고 한다. 결국 집값은 더더욱 뛸것이다.  집값 올맀다고 욕하는 정당의 후보가 집값을 올리는 공약을 내세우는게 말이되냐? 그만 좀 국민의암당에게 속아라.,98,5,-1.0
20210324,20210324,정부에게 부동산 못 잡는다고 비닌하면서 집값 올릴 공약이나 쳐 싸고 있네....,4178,165,-1.0
20210324,20210324,무주택자들은 정신똑바로 차려야 합니다.  오세훈후보가 시장이 되는 순간 그나마 저렴하게 공급을 기다리던 무주택자들은 이제 평생 집을 못가질수도 있습니다. 강남 여의도 목동 역세권등에 재건축/재개발을 풀어준다는 말은 현재 그집을 소유하고 있는 특권층들한테 1+1혜택을 주겠다는 것입니다. 예시) 여의도 아파트 20억이상하는데 재건축하면 25억이상이 될텐데 우리같은 서민무주택자들이 들어갈수 없는 현실을 직시하여야 합니다. 그나마 현정부에서 추진하는 3기신도시 및 공공주택이 정착되어야우리같은 무주택자들도 기회가 오는 것입니다.,1380,158,-1.0
20210324,20210324,대놓고 부동산 투기를 조장하는군요.  아파트 값 폭등때문에 현 정부를 비판하시던 분들은 누구에게 투표하시려나?,2050,69,-1.0
20210324,20210324,잘사는 사람만 더 부자되게 하는 양극화 격차가 더욱 커질 뿐이다 --주호영 집값은 더 뛸것이다-- 나라를 개판만드는 부자들의 잔치 이런 인간들 뽑으면 서민은 죽는다 서민 살인자와 같다,445,34,-1.0
20210324,20210324,부동산 오르는 소리가 들리네요. 저렇게 해놓고 정부가 부동산 값올렸다고 하겠죠 정부가 잡겠다고 하고 지자체장과 시장후보들은 부동산 값을 올리고 있고...,568,40,-1.0
20210324,20210324,역시 서민하곤 거리가 멀구만  또 집값오르겠네,281,24,-1.0
20210324,20210324,역시 국민의 짐이 부동산 조작의 원흉,356,42,-1.0
20210324,20210324,결국 너희들이 바라는것이 부동산 폭등이냐. 수십년 동안 해처먹고 옆에서 붙어먹고 욕심에 끝이 없구나.,481,22,-1.0
20210324,20210324,욕망은 늘 인격을 압도한다...,154,3,-1.0
20210324,20210324,"아파트값 올랐다고 그렇게 욕해 놓고 아파트값 올리는 정책을 펼친다? 누구 좋으라고? 수십 억짜리 아파트 가지고 있는 사람들은 서민이라고 할 수도 없고, 서민도 아니다. 그들만 좋은 정책, 그들만 돈 버는 정치 이제 그만 펼쳐라.",1739,60,-1.0
20210324,20210324,헐; 복막염 되서 죽을뻔 했네..; 참.. 재벌이라고 좋은 것도 아닌 듯...,890,66,-1.0
20210324,20210324,하~~ 나는  사실  국회의원    몇십명보다   이재용 또는삼성이  대한민국에  기여하는바가   훨씬 크다고   생각 한다~~~ 다른분들은 어찌 생각하는지  궁금하다~~~,1659,120,-1.0
20210324,20210324,이거 참 재앙이네요ㅠ,808,353,-1.0
20210324,20210324,외교하러  갈때는 재벌총수들 달고다니면서 내국에서는 적폐취급하는 문정권 이중적아니냐 적페취급할거면 행니ㅜ있을때마딘 다불러서 병풍세우고 징그럽다진짜,3315,589,-1.0
20210324,20210324,솔직히 말해서 삼성 아니였으면 대한민국 어디 있는지도 몰랐을거다  인정 할건 인정 해주자,3783,585,-1.0
20210324,20210324,세계가 바라보고 있다  세계적으로 국위를 알리고 최고인 삼성을 이리 짓 밟아도 되는가  제발 운동권은 정신들 좀 차리거라 국민을 조금이라도 국민답게 생각한다면 이 나라가 니네들 것이냐,3478,733,-1.0
20210324,20210324,이재용을 석방하고 문재인놈을 서울구치소에 쳐넣자,3664,2331,-1.0
20210324,20210324,빨리 풀어줘라 저러는 동시에 반기업 정책 계속 이어가면서 고용 증진을 원하다니 ㅋㅋㅋㅋ,2227,363,-1.0
20210324,20210324,그래도 삼성을 이끌어야죠 옛부터 3대독자는 대를 이어야한다고 군대도 면제해줬자나요,1041,356,-1.0
20210324,20210324,필요할 땐 삼성한테 쪼르르 달려가서 도움 요청해서 빨아먹고 적폐취급ㅋㅋㅋ,4342,548,-1.0
20210324,20210324,빨리 사면 시켜라 빨갱이 나라 만들지 말고,2493,729,-1.0
20210324,20210324,상종못할 인간들 이성계 ㆍ무학대사님의 말씅태로  그 ㄴ들은 매사를 조작질 했겠네.,265,17,-1.0
20210324,20210324,CCTV 공개하고 수사해서  문제 없다는 것 밝히고 저 바꿔치기 주장한것들은 업무방해 및 간호사에 대한  명예훼손 으로 법정 최고 형으로 다스려 주시길~~  아니면 말고는 절대로 안된다,1349,58,-1.0
20210324,20210324,야!! 진짜 기레기~~!!!  가짜뉴스 수사라고 제목에 넣어야되는거 아니냐  언론 진짜 미친거같애,2580,45,-1.0
20210324,20210324,"참, 진짜 웃기고들 있다. 누가 그런 국민의 짐 같은 생각과 의심을 하는지???? 그러지 맙시다!. LH  가 욕먹여도 국민의 대통령  입니다.",1030,180,-1.0
20210324,20210324,미쳤다 불신이 만연한 나라  비극이다,451,28,-1.0
20210324,20210324,주사는 지난정부가 잘알지!,515,50,-1.0
20210324,20210324,기레기 미처돌아가는구나,897,31,-1.0
20210324,20210324,반드시  거짖 정보를 흘리는 파렴치한들을 잡아. 엄한 책임을 전가하고 구속시켜라~!!!!,841,52,-1.0
20210324,20210324,이제 진짜 미쳤구나 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,444,21,-1.0
20210324,20210324,정치인들이란?쯧쯧,144,4,-1.0
20210324,20210324,가짜뉴스 퍼터린눔 법정최고형으로...,775,49,-1.0
20210324,20210324,제목 죽여주네 ... 일뫄들 허가권 박탈해야돼..  제목보면 바까치기.한 줄 알것다...,777,22,-1.0
20210324,20210324,이건 의료진에 대한 모욕 정말 국짐은 국민해악,2061,95,-1.0
20210324,20210324,뭐 눈에는 뭐만 보이는 모양이다.  치졸한 자들이다.,563,45,-1.0
20210324,20210324,이런걸 기사화 시키는것도 한심하고 극우들도 한심하다.,839,63,-1.0
20210324,20210324,정말 개 🐕    개  개   소리,269,22,-1.0
20210324,20210324,병 놓고 소독솜 들고 나온거잖아 ..아 진짜 한심하다..수준들 하고는..,625,76,-1.0
20210324,20210323,세입자 보호하려다 집주인 죽이는 꼴이네. 어이없는 세상이네그려,1526,96,-1.0
20210324,20210323,미친 정당이 만든 미친 법.,1345,142,-1.0
20210324,20210323,저 집주인은 만약 다른집이 없다면 전세대출이 안되기 때문에 높은 월세를 주던지 아님 말그대로 길바닥에 앉아야한다. 도대체 뭘 잘못해서? 나간다는 세입자말 믿는게 그정도의 큰 죄인가? 집을 산게 그렇게 큰 죄인가? 법안자 박주민 의원실에 전화하니 자신들도 이렇게 될줄 몰랐다고 한다. 그럼 구제법안을 만들어야지. 진짜 지주들 다 죽이자고 죽창들던 그때 그 장면이 생각나는건.....,1386,61,-1.0
20210324,20210323,전세계약연장은  집주인과 세입자 둘이 동의해서 해야지  집주인은  연장을 원치않는데  세입자 맘가는데로 연장하고 안하는게  어딨냐  애인간에도 서로   계속  사귀기로 해야  사귀는거지  한쪽이  끝내자는데 한쪽이  계속사귀자고 하면  억지로  더  사귀는거?,2036,140,-1.0
20210324,20210323,이런 법만든 놈들은 집걱정 문제없으니 좋겠다. 특히 대통령은 이런 국민의 노고는 관심도 없지?,738,232,-1.0
20210324,20210323,새로운 사기수법이 성행하겠군 집나간다고  하고  안나간다고  ᆢ 그리고  집주인에게  돈이나 요구 하고 ᆢ 세상은 요지경   법의 근간이  흔들리고 있군,891,45,-1.0
20210324,20210323,결국 엉터리법으로 이런일이..... 지금 세입자라고 좋아하시는 분들도 시간이지나 본인이 당하는 꼴이 되겠죠. 결국 정치쇼로 피해입는자는 우리국민입니다,1403,91,-1.0
20210324,20210323,공산당떼법,657,88,-1.0
20210324,20210323,드러운 이나라     국가운영 무능에  정점을 보여준  민주당  문재인 정권...!!!  역시 민주당은  아니다,1142,448,-1.0
20210324,20210323,"말도 안된다,  기사요약하면 집을 내놓았고,매매할 사람 있어서 매매하게 돼서, 세입자(임차인)한테도 그 사실 알리고, 즉 매매할거고 매매하는 집주인이 살거라고 했는데도,,  결국 세입자 손 들어준거잖아? 전 집주인-종전 임대인이 6개월전 실거주 안했다고, 새로 집주인될 사람도 실거주 못한다는 거 잖아?? 법이 왜이러냐?😣😣😣😣😣",2091,92,-1.0
20210324,20210323,세입자로살면갑이된다는법이네. 계속세입자로살아야겠다ㅋㅋ,380,56,-1.0
20210324,20210323,악법이네 악법~  현정부 작품입니다,1219,171,-1.0
20210324,20210323,"층간소음때문에 이사할려고  집 알아보는중인데  전세낀, 월세낀 매매는  아예 생각도 말아야겠네 세입자가 계약만료연장 말 바꾸기하면 중간에서 붕떠버리고 계약한집에도 못들어가게생겼네",905,17,-1.0
20210324,20210323,계약 당시 분명히 세입자가 나가겠다고 해서 계약한건데 너무 억울할 것 같은데... 갑자기 말 바꾼 세입자도 뭔가 불이익이 있어야 하는거 아닌가...? 전세 계약 연장 안한다는 각서 받아서 공증이라도 해놔야 하나...,2514,45,-1.0
20210324,20210323,정말  이상하고  뭐같은법이죠,734,49,-1.0
20210324,20210323,돈 내고 산 내 물건... 내 껀데 다른 사람이 권리를 주장하는 내 것이 아닌 것 같은 이 느낌은 뭐지?,1388,63,-1.0
20210324,20210323,이게 나라냐??  문독재정권이 사유재산을 침해하고 강탈했다~~!  정권 바꾸어 나라다운 나라 다시 만들어야 한다~~!,1538,419,-1.0
20210324,20210324,"안철수, 비록 졌지만 멋있다. 그런 것들이 하나하나 쌓여서 큰 힘이 될거다. 남 비방하지말고 올바로 처신하고 앞으로 뚜벅뚜벅 나가라. 안철수, 화이팅!",8,2,-1.0
20210324,20210324,환영합니다...    대승을 기원~~~~~,321,200,-1.0
20210324,20210324,어쩌다가 저양반이 저지경까지 됐을꼬,534,73,-1.0
20210324,20210324,정말 철새는 먹거리가 없어서 옮겨 다니지만 안철수는 돈이 있으니 권력도 탐나 이리 저리 정말 꼴불견이 가관이다.비굴한 미소에  금방선대위원장이 하고 ㅣ싶냐~~,387,133,-1.0
20210324,20210324,ㅋㅋㅋ. 코메디가 따로 없네.  새 정치 외치더니 결국 새정치 되었네. 철새.,1092,114,-1.0
20210324,20210324,Mb아바타 맞구만,5,0,-1.0
20210324,20210324,ㅋㅋㅋㅋ 국민의 당 지지자는 울겠네 ㅋㅋ 이럴려고 안철수 지지한 게 아닐텐데 ㅋㅋㅋㅋ,267,81,-1.0
20210324,20210324,구태중의 구태 철새정치. 새정치는 개뿔,313,82,-1.0
20210324,20210324,에라이.철새야. 철수안하고 철새가 되어 버렸구나.,415,121,-1.0
20210324,20210324,처음에 정치한다고 나타났을 때부터 예견된 일. 꼴만 점점 우스워지네..,306,73,-1.0
20210324,20210324,철수군 이제 그만 꼴깝하자  정말 정말 역겹다,510,177,-1.0
20210324,20210324,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ   정신머리 없는거 너무 티난다.   정치 입문을 국민의당 대표 광주에서 했는데   태극기 할배들이 잘도 받아주겠다.   박쥐보다 못한 무식쟁이  저 인간은 지 주식 때문에 정치판에 기웃거리고   기레기들에게 용돈주러 저 짓을 몇년동안 하는거야..,520,118,-1.0
20210324,20210324,안철수 과거의 한 말이랑 완전 반대로 행동하고 있어. 새누리당,5,1,-1.0
20210324,20210324,안철수 생각보다 대인배구나,295,121,-1.0
20210324,20210324,철수가  나대면    오세훈  낙선한다  1표,5,1,-1.0
20210324,20210324,김종인 보내고~안철수씨를 국민의힘 대표로 하라,517,25,-1.0
20210324,20210324,쥐바타  공개선언 하는데 2011년부터 10년 걸렸네. 10 년동안 간본다고 욕봤다. 세상 살다살다  징글징글 맞게  간을 10년간 보는 사람은 첨본다. 무슨 극비사항도 아니고  웃겨 코미디야. 앞으로도 10년 간보기는 전무후무 할것이다.,1471,121,-1.0
20210324,20210324,박형준이가 돈을 많이 벌었구나. 돈냄새가 진동하네,466,8,-1.0
20210324,20210324,까도 까도 또 나오는 양파같은 인간~~!!,502,8,-1.0
20210324,20210324,부산 뒤집어 지겠네 김영춘이 운좋네,284,28,-1.0
20210324,20210324,참  이런 사람이 어떻게 청렴하다고 시장후보로 나오는지?   이해가 안되네 일반사람이면  벌써 감옥가겠네,1205,17,-1.0
20210324,20210324,국민의힘 박형준 미친거같다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,613,13,-1.0
20210324,20210324,박형준 조수진 윤희숙...국짐당답다.,428,12,-1.0
20210324,20210324,국정원 사찰도 모르는일  엘시티분양도 모르는일  국회 식당입점특혜도 모르는일  부산기장군 토지에 불법건축물도 모르는일  구린내가 진동을 하는데도 넌 모르는일이고 검찰도 코막고 모르는일  대체 넌 아는게 뭐냐?,3042,9,-1.0
20210324,20210324,그럴줄 알았다. 불법건축물이니깐 허가를 안받고 무허가로 쓴거구만!,363,7,-1.0
20210324,20210324,하루하루 지루할 틈을 주지 않는구만. 매일 새로운 비리로 사람들의 기대를 충족해주고 있네.,701,6,-1.0
20210324,20210324,"샌님인줄 알았는데   건물주,지주,쩐주 놀랍다. 제도권밖에서  민주주의를 외치던 사람이  명박이 만나더니  돈쭈가 됬구나 시장되면 뻔하다  마지막 올인하겠군",1716,7,-1.0
20210324,20210324,완전 범죄 자판기네!! 바람나서 조강지처버리고 지애들은 경기도서 전세살고 지는 재혼녀랑 의붓딸이랑 엘시티 위아래층 살면서 떵떵거리구 살구 이게 사람 이냐!!!! 1년만에 시세차익 40억 전처는 여성운동가 출신 재혼녀는 돈많은 연상녀 부산 교수들이 왜 단체로 사퇴하라고 하겄냐?!! 그바닥에선 유명하단다!! 젠 조국만큼 털면 무기징역 나온다!!!,3382,28,-1.0
20210324,20210324,돈도 많네.이땅 저땅 이집 저집,482,7,-1.0
20210324,20210324,본격 선거전이 되면 박형준과 오세훈의 부도덕이 낱낱이 드러나게 되어 많은 투표권을 가진 사람들의 실망이 뒤따르게 될 것입니다.,812,20,-1.0
20210324,20210324,온갖  더런짓은 다했네   국회의원까지 한놈 불법 인줄  몰랐다   어처구니없네,900,18,-1.0
20210324,20210324,까도까도 비리뿐 ㅋㅋㅋㅋ 든든하다! 까까비 박형준 ㅋ,769,12,-1.0
20210324,20210323,메뉴얼같은 소리한다 수십명   쭉 주사할 때 미리 빼놓을때나 그렇게하지 지금 바로 주사하는데 누가 니들에 캡 씌우냐  미리  쭉 빼놨단 이야기지,10,1,-1.0
20210324,20210323,천금주기자양반 기사거리가 없으면 발로좀뛰어다녀라 동영상보고  이상한 기사 거리 만들지말고 참기가차네.,786,48,-1.0
20210324,20210323,극우 유튜버들의 선전선동에 세뇌되어 정신지배를 받는 천민들이여,626,75,-1.0
20210324,20210323,한건 물었다하고 대통령 일이라 제목도 비슷하게 여기저기 뽑기 시작하는구나ㅡㅡ,217,32,-1.0
20210324,20210323,대한민국 자칭보수의  수준을 보여주는 좋은 예이다.   그들이 망한 건  우연이 아니라 과학이다.,2070,74,-1.0
20210324,20210323,난 잘모르는데 일반인들 접종때도 그런식으로. 하나요?,366,76,-1.0
20210324,20210323,참 ~~ 하다하다. 별  거지같은 의혹을~~~ 아주 병적입니다~~~ 그런식으로 살고 싶나요 ~~~에라~~,1389,104,-1.0
20210324,20210323,뚜껑을닫아놓는 것은 기본이라지만 왜   뚜껑을 뺏다가 가림막으로 들어가서   다시 뚜껑을 끼워서  나왔냐는 거야? 왜 논란거리를 만들었냐이다..  그냥 그자리에서   콱 찔러야지 왜   기어들어갔다가 나오냐?,304,243,-1.0
20210324,20210323,"의심병 환자들좀 맞혀라 뭘해도 의심, 아님 탓만하는 세상이네",384,51,-1.0
20210324,20210323,제발 이런기사내려라 진짜 대한민국 국민들이 이정도 뿐이 안돼냐?? 아니면 기레기들이 국민을 바보로 만드는중이냐? 도대체 이런게 기사라고 포털메인에 걸리네. 한숨나온다..,2007,83,-1.0
20210324,20210323,해명을 해주는척하며 의혹 부풀리기하는 걸로 생각된다. 언론이 적폐라는 생각은 누적된 집단지성..,647,36,-1.0
20210324,20210323,스스로 의혹을 자초했구먼 그러게 왜 가림막 뒤를 갔다왔냐? 대통령이 얼마나 국민들에게 불신 당했으면 저런 의혹을 제기할까?  위선적인 대통령이라는 인식이 한두 사건으로 생길까?,7,2,-1.0
20210324,20210324,주사기들고 왜 칸막이 뒤로 갔다 나오는데? 이게 쑈지 ㆍㅋㅋㅋ 국민이 바보 아닙니다,6,2,-1.0
20210324,20210324,기억상실증이냐?? 너네 예전 기억은 없냐???,310,35,-1.0
