기사 작성일,댓글 작성일,댓글 내용,좋아요,싫어요,라벨
20201223,20201223,"학종 없애라..좀  ""학생부종합전형(학종)을 대비하려면  학교생활기록부를 충실히 써야 하는데 신군이 그런 활동이 적어서 걱정했는데 이번에 수능 만점을 받아 너무 잘 됐다""고 기뻐했다.",1410,130,-1
20201223,20201223,훌륭합니다  나를 이긴다는게 정말 힘든건데 옳은길로 가는 모범을 보여줬어요,1024,11,-1
20201223,20201223,축하합니다,721,13,-1
20201223,20201223,그냥 머리가 좋은거임...,1246,118,-1
20201223,20201223,축하합니다. 부럽네요. 고생많으셨습니다.👍,904,10,-1
20201223,20201223,대단해요👍👍 독서가 이렇게 중요하군요!!!,1173,19,-1
20201223,20201223,뉘집아들이냐 기특허다,1214,20,-1
20201223,20201223,그냥  그동안 고생한거 축해해주면 안되나요 여기서까지   안 좋은 댓글.  상처받지 않길 바랍니다 정말 축하합니다,1520,23,-1
20201223,20201223,축하해요~~~~^^,614,15,-1
20201223,20201223,우리애랑 생활패턴은 같은데 점수 차이는 많이나네,1690,31,-1
20201223,20201223,꼭  마음따뜻한  의사쌤이 되시길빕니다,2836,42,-1
20201223,20201223,꿈이이루어지기바람니다,531,11,-1
20201223,20201223,장애인 단체들도 민주당쪽이었으면 엄청나게 몰려가 집회를 하며 항의를 하였을텐데  이쪽이니 그냥 조용히 아무렇지도 않다고 생각하지 않을까?,1033,46,-1
20201223,20201223,무식한 티를 내고 댕가리에 든것이  없으니  ~~~~,545,24,-1
20201223,20201223,교통사고는 예고없이  절룩 거리게 만든다. 입을 함부로 짖어대는 자에게,567,14,-1
20201223,20201223,국짐당 소속에 대구.경북인들은 하결 같이 말에 품격이 없는 개.돼지들이야?  반성하고 자중하기 바란다,2305,95,-1
20201223,20201223,장애인  비하발언. 이런개  대표여,798,51,-1
20201223,20201223,기본도 안 된 사람이 국회의원이라고...참..,1101,37,-1
20201223,20201223,나는 대구촌놈 이라 썼다가 다음에서 정지 까지 먹었는데 장애인 비하는 그냥넘어 가는거냐?,1593,32,-1
20201223,20201223,주댕이가 쓰레기인걸 뭐.,985,34,-1
20201223,20201223,이런개  대표라고.. 국민의  적은   그렇게도  인물이  없나 절색만  있구나,1154,45,-1
20201223,20201223,이런놈들이 무슨 자격 있다고 막말하면 사퇴하래,480,31,-1
20201223,20201223,말꼬리 잡고 나서는데 일가견이 있는 주원내대표 대안제시나 협조는 안하고 반대를위한 반대~~ 정부가 망하기를 바라는 사람들 같아,3634,59,-1
20201223,20201223,짐당은 구제불능당^ ^,697,36,-1
20201223,20201223,저런것이 야당대표라니,1422,70,-1
20201223,20201223,청정이 대통령보다 위냐.. 대단한 인물 나왔네   꼭 대선 나와서 탈탈 털려보자꾸나,803,269,-1
20201223,20201223,민주당 언론 개혁 법 좀 발의 해라..... 기레기들 가짜뉴스에 국민들 분열에 스트레스 받는다.,2231,191,-1
20201223,20201223,"표창장 하나로 70여곳을 압수수색한 선택적 정의구현 하던 윤짜장 왈, ""나 정직시키면 국가에 막대한 손해"" 대통령 코스프레를 넘어 짐이 국가다 루이 14세 코스프레 중.",3367,267,-1
20201223,20201223,윤 석렬. 검찰과 가족을 지키시라고 그 권한을 주었나요?,885,209,-1
20201223,20201223,윤석열을 보더라도 검찰은 더욱 개혁되어야 함  대통령보다 더 큰 권력을 쥐었으니 세상 무서울게없지,1688,375,-1
20201223,20201223,다음이 조선일보 출신이 수석부사장이된후에 이따위 허접한 언론사 기사들이 다음에 올라온다. 국회는 다음 사주를 불러서 의도를 따져봐야 한다.,993,111,-1
20201223,20201223,아무리 무소불위의 막강한 권력을 지닌 대통령이라도 잘못된 결정은 바로 잡아야한다.,144,33,-1
20201223,20201223,"윤짜장 이제 줄리, 장모 손잡고 빵에 가야지??",624,262,-1
20201223,20201223,판사님 전 국민들이 지켜보고 있습니다. 윤짜장 손 들어주신다면 공수처대상 1호 될겁니다. 역사앞에 죄짓지 마시고 윤짜장  기각시키시길,1340,571,-1
20201223,20201223,"대통령은 공무원의 임면권을 가진다. 임명도 하고 면직할 권한도 있고  징계는 법무부에서 절차따라 결정했고 대통령은 승인만 했을 뿐이다.  그나저나 2달간 윤석열_한동훈 2,700여통화 한동훈-윤석렬 처 200통화... 무슨사이냐? 업무지시라면 정해진 업무지시 메뉴얼이 있을텐데?",2026,249,-1
20201223,20201223,선출된 권력이 왜 필요하냐 그냥 판검새들이 국정운영해라.,611,90,-1
20201223,20201223,윤은 자기 대들보는 두고 남 티클 흠만 잡나?,434,146,-1
20201223,20201223,"민주당 180석 등치값 좀 해라  열민당 3명 보다 못하고 추미애 한 명 보다 못하냐   오늘의 단독  '검언유착' 보도 전후, 윤석열-한동훈 백여차례 통화  아주경제 https://m.ajunews.com/view/20201222193448126   경제신문은 하나같이 대기업 재벌 대변지인줄 알았는데 이런 괜찮은 경제신문도 있네요",2703,196,-1
20201223,20201223,뭐하는거야! 빨리 사퇴하라!,447,349,-1
20201223,20201223,사법부가 살아있다는걸 증명하면 됩니다 법무부는 법도 원칙도 없습니다 판사사찰은 이정화 검사의 폭로와 박은정 검사의 삭제 지시로 일단락 되었고 채널a 관련 수사방해는 증거부족 은퇴 후 할 일을 생각해 보겠다가 정치권 개입으로 오판 법과 원칙에 따라 판결해 주십시요 역사에 기록이 됩니다.,196,119,-1
20201223,20201223,발악을하네 적폐들,1006,131,-1
20201223,20201223,조국  파이팅.,986,637,-1
20201223,20201223,변명 참 구질구질하다. 특정되지도 않았는데 조국 ID 로 추정된다고 한게 명예를 훼손할 목적이 아니라면 그럼  도대체 무슨 목적이 있다는 건지. 일반인들 누드사진 올린것도 다 기사화 하나. 기자로서 명예는 정말 가지고 있기는 한거냐,2148,111,-1
20201223,20201223,조국장관님  끝까지 가셔서  기자가 꼭  응당한 대가를 물도록  본보기를 보여주세요!,2358,614,-1
20201223,20201223,"확실치 않은 기사를 쓰면서 정작 본인에게는 왜 확인을 안했냐? 음해하려늕목적이 없었다면 뜬소문을 기사로 왜 썼냐? 나같은 일반인도 너의 의도를 알아볼 짓거리를 해놓고 그걸  명예훼손이라니.,진짜 개돼지 아니냐?",2429,111,-1
20201223,20201223,조국수호 검찰개혁,1501,648,-1
20201223,20201223,조장관님. 화이팅입니다. 이 나라 진정한.보수의 품격을 보여주세요. 쓰레기들을 모조리.척결해 주십시오.,2694,695,-1
20201223,20201223,기레기,706,100,-1
20201223,20201223,극우 인터넷 매체 펜앤드마이크 기레기네 박모기자.,2937,132,-1
20201223,20201222,의료진분들 힘내세요  이럴때  더 힘들지않게해야하는데  거기다택배까지  어이가없네요   하루 빨리 코로나사라지면좋겠네요,1665,19,-1
20201223,20201222,지금 간호사분들이 우리의 구세주입니다. 그분들이 지쳐 포기하면 우린 희망이 없습니다. 제발 생각없이 행동하지 마세요,5589,56,-1
20201223,20201222,왜 저런 진상을 떨지????? 진심으로 이해하기 힘든 타입들이다.   왜 저러는 거야??????,1579,21,-1
20201223,20201222,진료비 지원중단~~~  간호사임금인상~~~ 처벌엄중엄격~~~~,1886,52,-1
20201223,20201222,진상이랑 인권타령은 제발 구분하자. 과하다 과해.,1616,9,-1
20201223,20201222,코로나 입원환자도  마찬가지  심지어 치킨까지 배달시킴  미친것들이 넘 많아  정도껏해야지,2726,36,-1
20201223,20201222,그러것네ㅡㅡ하지말라면ㆍ하지마라ㅡㅡ안그래도ㆍ힘든데,1512,19,-1
20201223,20201222,저런 진상들은  도대체기  어떤인간들인지,1233,23,-1
20201223,20201222,조중동씨만 없으면 살만한세상이다,1456,673,-1
20201223,20201222,가해자의 권리뿐 아니라 각자가 지켜야 할 윤리가 더 중요하다. 윤리를 지키지 않는 자는 강력한 법의 심판을 받아야 함이 마땅하다.,898,14,-1
20201223,20201222,생활치료센터 쓰고도 지들 집인마냥 어지럽히고 더럽히고 나가서 청소 더 힘들게해..  코로나 병동가서도 성희롱추행.욕설.각종 편의요구.도시락맛없다 타령.찡찡대  자가격리 여전히 잘 안지키는사람도 수시로 나와  선별진료소에서도 추워서  잠깐만 쉬고있으면 민원넣어서 검진받으러온 사람이 인상찌푸리면서 화내..  공공장소에서도 보안관이 남녀노소 가릴것없이 마스크 권유하면 시비틀면서 화내  역학조사관. 지자체 공무원. 의료진들  진짜 스트레스 너무 받을것 같다,4621,17,-1
20201223,20201222,말안듣고모이지말라는데모여서전염시키면치료도안해줘야된다,893,21,-1
20201224,20201224,누구도  검찰을 손댈수없는 나라 법무부장관도 대통령도  검찰총장은  손댈수없는  무소불위의  검찰왕국~ 판사들도한편인 나라~~ 무서운 나라~~,153,10,-1
20201224,20201224,판사와 검사의 나라네 미친!,19138,2781,-1
20201224,20201224,캬   어리둥절 문재인 ㅋㅋㅋㅋㅋㅋ,5937,3983,-1
20201224,20201224,이게 나라인가,6262,1357,-1
20201224,20201224,정의는 살아있다,10324,8266,-1
20201224,20201224,위기의 민주주의,5145,1044,-1
20201224,20201224,미친,3161,864,-1
20201224,20201224,미쳤네,4978,1070,-1
20201224,20201224,판사  이름  두고두고 기억하마,5962,3249,-1
20201224,20201224,이건 아니다.  대통령 재가를 법원이 엎어버리는 이런 나라가. 미친 나라 아니냐.,2934,1216,-1
20201224,20201224,치욕스럽다,4882,1126,-1
20201224,20201224,막가는 감판사에게 국민이 아무것도 막을 방법이 없다 180석 뭐하냐 쫄았냐 최소한 입법부가 있어야 사법 행정부가 있는거 아나냐? 지금 사법부가 검찰의 개노릇 하니깐 검찰독재국가가 된거 아니냐,25508,3907,-1
20201224,20201224,"개판이구만, 재판장이 혐의자에게 사찰을 당해 비위혐의로 목줄을 잡혔으니 저런 결과가 나오지.. 마누라 장모 대리고 공수처로 들어가라 [단독1]문재인 대통령 동문 판사들까지도 성향분석...윤석열 현행법 위반 https://www.kgnews.co.kr/mobile/article.html?no=620000 경기신문 법무부 검사징계위 의결서 단독 입수 공개  윤석열 장모 350억원 허위잔고증명서로 거액 차용 장모의 수상한투자, 검사사위는 정말몰랐나 [최은순]""내가 손해만보고 어쩌고 얘기했을거 아니야 나도 변명을 해야되니까 사위한테라도“",9637,2118,-1
20201224,20201224,메리크리스마스구만~~♡,7356,1636,-1
20201224,20201224,판사탄핵 .. https://www1.president.go.kr/petitions/594995,6072,2703,-1
20201224,20201224,사법 검찰 언론의  기득권카르텔 상상이상이구나.~ 더쎈 대기업이 있었지.,10633,1057,-1
20201224,20201224,대한민국이  법치국가인지 의심스럽다.,20467,3198,-1
20201224,20201224,앞으로 판사 사찰 막 해도 됨,8137,1157,-1
20201224,20201224,대단하다 대단혀   증말 대단혀,4581,86,-1
20201224,20201224,진짜 그냥 두면 안될 넘들이다,17010,189,-1
20201224,20201224,벌서 다음정권 잡은듯행동하네  180석가지고 밍기적되니 이러는거아냐  제발쫌일들좀하슈,10619,229,-1
20201224,20201224,"-코로나19 백신접종 우선순위 10 1. 조선일보 사장 2. 중앙일보 사주 3, 동아일보 사장 4., 네이버 대표 5. 다음카카오 대표 6, 연합뉴스 대표  7. 윤석열 검찰총장 8. 김명수 대법원장 9. 임정엽 부장판사 10. 나경원",8326,233,-1
20201224,20201224,검찰들 심각하네,6181,205,-1
20201224,20201224,민주당은 윤석열 탄핵과 검찰 해체를 진행하자. 저것들은 이미 같은 팀으로 쿠데타에 참전했다. 토왜척살!,12303,299,-1
20201224,20201224,이런데도 검찰이 적폐가 아니냐,13772,266,-1
20201224,20201224,대단하다 검찰개들,8078,187,-1
20201224,20201224,욕나온다,4380,161,-1
20201224,20201224,13건 모두 불기소  대단하다 검새  나경원은 검사찬스,12635,234,-1
20201224,20201224,서울법대 카르텔 대단해요.....멋져요....,6014,111,-1
20201224,20201224,나베는 불기소 정경심은 4년??? 이것들이 미친거 아녀??  막나가겠다는거네 ㅎㅎ  이제 노골적으로 쿠테타를 하려 드네 ㅎㅎ  국민이 만만하지 ?,31313,623,-1
20201224,20201224,가지가지 한다. 국민의 힘과 협력하냐?,4011,163,-1
20201224,20201224,바로 이런게 공수처가 설치되어야 하는 이유,22105,347,-1
20201224,20201224,기소를 안해버리네 ㅎㅎ,4102,62,-1
20201224,20201224,판사검사는한몸,5702,706,-1
20201224,20201224,윤씨 국회에서 탄핵해라!,7889,2085,-1
20201224,20201224,이제 윤석열은    그누구도 건드릴수없는 성역  대통령제 하에서   대통령이 재가한 것을  일개판사가 뒤집어주고  한나라의 통치권자를  우습게  만든꼴  이제 어찌해야되나  저썩어빠진  법원과 검새들,27476,4669,-1
20201224,20201224,검새와 판새들의세상,10475,1192,-1
20201224,20201224,쓰레기 법조계,7024,1300,-1
20201224,20201224,쓰레기같은 세상,3175,613,-1
20201224,20201224,청와대와 법무부 장관과. 민주당은 합벞적인 모든 권한을 사용하여 헌법과 법치를 유린한 윤석열일당과 사법부 적폐판사를 도려내는데  게엄령을선포해서라도 제압하라 그게 국민의 명령이다 공무원의 징계도 파괴해버리는 적폐판사를 보면서 할말을 잃었다 이땅에서 공직자는 죄짓고도 큰소리치게 생겼다,8622,3850,-1
20201224,20201224,사법개혁이 시급합니다. 탄핵이 답입니다.,15460,1892,-1
20201224,20201224,70년 동안 기득권을 유지해온 세력들을 문정부 들어서 개혁한다는 건 만만한 일이아니다. 거기에 무뇌한 국민들은 기득권과 언론에 놀아나 현정부를 욕하니 개혁이 쉽겠는가? 개혁을 원하면서 현정부를 욕하는 개돼지 국민들아!! 독재의 종들아!! 잠시잠깐 기득권과 언론에 놀아나면 당신들은 또 다시 개돼지가 된다는 걸 알라.,5521,1090,-1
20201224,20201224,검찰개핵 필수입니다,5658,1094,-1
20201224,20201224,최고의 크리스마스선물~,8059,3166,-1
20201224,20201224,행복한크리쑤마스입니다,6355,4382,-1
20201224,20201224,헐!!!!!완전 세상  참 엿 같다,4721,1182,-1
20201224,20201224,이제 전쟁이다,3102,224,-1
20201224,20201224,브라질 꼴 나겠네. 진짜 나라 꼴 잘 돌아간다. 판사가 행정권까지 결정하네. 대통령 인사권까지 판사가 결정하나? 삼권분립이 뭔지 법원이 모른척인가? 분노가 치민다. 민주당은 뭐하나? 견제가 안되면 법원과 검찰이 편먹고 나라말아먹겠다. 울화가 치민다.,13883,2737,-1
20201224,20201224,원전 비리 윗선 누군지 밝혀내자,7878,961,-1
20201224,20201224,문재인 대통령 끝까지 지지합니다!,8986,5467,-1
20201224,20201224,문재인 대통령님 지지합니다~,15136,5560,-1
20201224,20201224,우리나라는 언론이개혁이 시급하다,2018,335,-1
20201224,20201224,뭐 하나 제대로 하는게 있어야지 손을 들지.,4321,2609,-1
20201224,20201224,에휴 기레기들,2633,616,-1
20201224,20201224,진짜 언론인들 나쁘네 지금반대상황되어도 또 반대로 부정적 기사 쏟아낼 펜돌이들,3954,813,-1
20201224,20201224,그렇게 당하고도 적폐들 국민의짐을 지지하냐 과거에 독재 밥먹듯 하던 국민의짐이 독재운운하는게 제일 공감이 안간다 총선 폭망 해서 의석수 밀려서 지들 멋대로 못하니깐 그게 독재란다 코로나가 창궐해도 국민의짐 정쟁이나 일삼고 민생 나몰라라 공수처 발목잡기냐 왜그럴까 이번에 김봉현한데 접대받아 구속된 전 검사장 윤갑근 국민의짐 청주 당협위원장에 황교안 측근이다  국민의짐 주호영 언행일치 공인답게 니들 말처럼 국민의짐 공수처 통과시 국회의원 전원사퇴 약속 지켜야지 공수처 통과시 국회의원 전원사퇴 약속 반드시 책임지고 꼭 지켜!9라,11596,3028,-1
20201224,20201224,ㅍㅎㅎ 난 그래도 문대통령님 응원합니다!!!,2676,2125,-1
20201224,20201224,그래도 절대 국민의 짐은 아니다.,6360,1573,-1
20201224,20201224,구라미터! 그냥 문 닫아라 안부끄럽냐,4194,741,-1
20201224,20201224,언론들 빼이 까네  자충수 될 걸 모르나보네,1334,451,-1
20201224,20201224,그러던지말던지 국짐이 뭘했다고 지지율이오름?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,10000,1118,-1
20201224,20201224,실제로는 부정평가 90프로 이상,7580,6032,-1
20201224,20201224,리얼미터~ 엉터리 여론조작 하는 택순이~,2997,953,-1
20201224,20201224,헐...,656,144,-1
20201224,20201224,미쳤다...,1453,294,-1
20201224,20201224,미쳤네,1824,343,-1
20201224,20201224,야 이건 아니지않나?..,1809,493,-1
20201224,20201224,윤석열 사퇴하라,2804,1061,-1
20201224,20201224,이런 미..틴,1049,268,-1
20201224,20201224,미첬다,1584,294,-1
20201224,20201224,굿,2046,1447,-1
20201224,20201224,정신나간 사법부.. 노답이네,1700,464,-1
20201224,20201224,정신 나간 판사놈들,8393,1143,-1
20201224,20201224,욕나오네ㅡㅡ,1952,443,-1
20201224,20201224,와 이게 나라냐,5149,533,-1
20201224,20201224,나라가 미쳤다,2728,489,-1
20201224,20201224,이게 나라다,1832,1332,-1
20201224,20201224,미치신거 아님?,1518,337,-1
20201224,20201224,"정경심 유죄, 나경원 불기소, 윤석렬 복귀...  아.. 사법부 쓰리 아웃!!! 이런 사람들이 다른 사람들의 유무죄를 판단한다는게 더 짜증남!",43,3,-1
20201224,20201224,말세,1122,397,-1
20201224,20201224,이무슨귀신씨나락,1244,349,-1
20201224,20201224,검찰. 법원. 언론이 삼위일체였네.,97,1,-1
20201224,20201224,대통령의 결제에도?....하루빨리 공수처를 출범시켜서 이렇게 판결내린 판사들 조사를 해야 합니다,65,5,-1
20201224,20201224,국민이 지킵니다!! 조국ㆍ정경심 힘내세요!!👍  떡검청산 기레기포함!!,4887,3989,-1
20201224,20201224,ㅋㅋᆢ법대로 원칙대로ᆢᆢ내로남불ᆢ,1121,186,-1
20201224,20201224,세상물정 모르는 판사가 단맛을 알면 검사의 개가 된다.,4406,842,-1
20201224,20201224,ㅎㅎ 정말 대책없다  무슨 개같은 표현이냐?,2727,553,-1
20201224,20201224,ㅋㅋㅋ  이젠 하다하다 국이를 신으로 만드네  또하나의  사이비교주탄생이네,16,0,-1
20201224,20201224,이순신장군에  이제는 하다하다  예수까지  끌어오네,12,1,-1
20201224,20201224,검찰의  발닦개가 되겠다는  사법부,2422,575,-1
20201224,20201224,미쳤구나 미쳤어 조국을 예수에 비교 하다니  대단하다 어지간히 아부해라  혓바닥 놀리는꼴보니 맛칼럼도 제대로 못하겠다  감이없어,5662,2850,-1
20201224,20201224,"조국이 이루고자 하는 검찰개혁을 위해  딸의 부정입학이라는 죄를 십자가에 못박힌것인가?  앞뒤가 안맞고, 순서도 틀리자너...  죄지어 벌받는거고, 검찰개혁하다 재수없게 뒤 털린거라고 봐야지... 개뿔 십자가는..",10,2,-1
20201224,20201224,공천받고 싶어 줄섰네. 교이꾸 센세,1773,655,-1
20201224,20201224,잘못을 인정안하는 좌파들..   그럴수록 국민의 표는 사라지고 있다.  박근혜와 코로나 덕도 이제 끝났다.  기대하시라~,4101,2760,-1
20201224,20201224,심자가는 뭐니,365,90,-1
20201224,20201224,국가와 국민을 위해 희생한 그들 일가의 숭고한 희생을 잊지 말아야 한다.,2734,1723,-1
20201224,20201224,신성 모독이네,1781,331,-1
20201224,20201224,좌파들을 보면 참 기가 막힌다 죄인을 함부로 예수님과에 비유하고  추녀를 잔다르크에 비유하고  웃기는 짬뽕이다,868,266,-1
20201224,20201224,참 할말이 없다.......,985,90,-1
20201224,20201224,진짜 미치겠다  어디에 누굴 갖다 붙이냐,3322,530,-1
20201224,20201224,가지가지하네.,1560,230,-1
20201224,20201224,사찰이 효과가 있긴 있나보네요? 어디 장모님 몇년 나오는지 두고볼까요?,6721,570,-1
20201224,20201224,"증인도, 정황도, 전문지식도, 냉철함도, 공정성도 없는 역대 최악의 판결. 이래서 ai판사가 훨씬 나을듯하다",5971,1805,-1
20201224,20201224,정유라 보고 촛불 들었으면 이것도 분노해야될 사안 아니냐?,5807,1142,-1
20201224,20201224,저  집안은 왜 저러나? 어디까지가  진실일까?,6266,2688,-1
20201224,20201224,하 위법한자들 모두 죄지은거만큼 벌 받기를.....,2603,123,-1
20201224,20201224,언론 개혁하라   징벌적 손해배상법을 입법하라  대한민국은 국민의 나라다,4737,723,-1
20201224,20201224,"1. 조민 외고 입학 때도 자격 안되는데 입학했으니 외고 입학 취소되고, 중졸되는 것이 맞아요.  2. 대학 입학, 의전원 입학도 입학 시 제출 서류가 위조이면 입학 취소되는 것이 원칙이라 대학 모집요강에도 있으며, 그게 조민 때문에 떨어진 사람들을 위해서도 합당한 결과입니다.  3. 모두 참여하지 않았다고 증인들이 증언하며 증거 나왔는데도 조민 저렇게 뻔뻔하게 자기가 했다고 거짓 진술했으니 위증죄로도 처벌 받아야 합니다.",35,13,-1
20201224,20201224,기자 판사 검사가 공범인데...,3945,1382,-1
20201224,20201224,그렇겠지 조국을 겨냥하면 증거따위 무시하고 일베 극우겠지...,2095,763,-1
20201224,20201224,"박근혜구속시킬땐 최고의 검찰이라 하고, 불리하면 검찰 욕하는 원칙도 없는 좌파들.. 이참에 나라를 둘로나누어  좌파없는 세상에서 살아보았으면...",43,18,-1
20201224,20201224,은사도 손절 했쥬,2305,286,-1
20201224,20201224,"거짓이 환히 드렀났는데도 옳다 주장하는 사람들은 뭔건지...!  대체 이리 분별이 안가는지 안보이고 안들리는지 ㅎ.... 어이가 없다..  정상적인 반응을 하자. 속임수로 일종의 사기를 저지른 것이다. 불법으로 자식을 입학시킨 것이다. 이 것이 fact다!  바로 잡고 , 정직한 길을 내고 길을 가는게 나라를 바로 세우는 것이다. 정당과 상관없이...!",23,7,-1
20201224,20201224,그아비에그자식이군,6421,3189,-1
20201224,20201224,딸도 우에 똑같고 부모도 모두 죄를 짓고도 어찌하여 이렇게 뻔뻔하게 나오나  참 한심합니다.진짜 너무 합니다.조국 정경심 조민 이나라에는 정의도 법도 없어요.진짜 화나네,152,54,-1
20201224,20201224,"대통령 지지율이 40%가 무너질때 그들은 방아쇠를 당긴거다,,, 기득권에 카르텔에 무너질수 없다 다시 시작하자!!! 민주 시민들이여",9118,1679,-1
20201224,20201224,"집안내력인갑다. 거짓말, 위선.",4703,1710,-1
20201224,20201224,"기자 , 판사 , 검사 = 공범",9996,1909,-1
20201224,20201224,다음카카오 조용히 하라 일말의 양심도 없는 사악함 부끄러운 줄 알라,3594,781,-1
20201224,20201224,조민 범죄자를  입학  취소 하라!! 그렇지 않으면 조민한테는 대깨문만 진료받는 법을 발의하라!!!,43,20,-1
20201224,20201224,아주 조국에게 악다구니를 하는구나 니들 그러다 벌받는다,3425,1455,-1
20201224,20201224,느그들이 뭐라할게 아니다!! 주제도 안되는것들아,1790,764,-1
20201224,20201224,"환자의 생명을 담보로 자신들의 밥그릇을 챙기던.... 비도덕적이고, 비윤리적인 의사단체! 뭐 묻은 뭣 같다!",8787,862,-1
20201224,20201224,이런 뭐같은.. 너희중에 성관련 및 각종 범죄자들 의사면허부터 취소해리,5796,520,-1
20201224,20201224,의사들이 이제 집단린치하네..세상이 잔인하다. 최종판결이 난것도 아닌데..,3689,1259,-1
20201224,20201224,기득권 의사들 할일 없구나?,1616,742,-1
20201224,20201224,성범죄자한테는 조용하드만..정치적 이슈에는 그냥 발벗고 나서네,3530,357,-1
20201224,20201224,진짜 온나라가 한집안을 이렇게 뽀사놓는구나 진짜 너무들한다. 다른거나 이렇게 열심히 해보지 요즘 이나라 대한민국이 싫어진다,5974,1822,-1
20201224,20201224,어디있는지 알지도 못하는 대학에서ᆢ봉사활동 하고ᆢ증인들 역시  그로인한 표창장임을 증언했음에도ᆢ이런 판결을? ㅡ판결까지  정치색을 들어내고  있으니 ㅡ검찰개혁ㆍ법원개혁 주창자라는  이유하나로ᆢ한 가족을  멸문지화 하다니  ㅡ검찰ㆍ법원의  개혁 ᆢ이번에도  어려울듯,7267,1013,-1
20201224,20201224,확정판결도 안난걸로?  정말 무식한 전교 1등 들이구나.  니들 이제 정치도 하니?,5061,983,-1
20201224,20201224,"참 황당하네., 고삐리들 표창장이  대단한것도 아니고 그걸 복제했다고 판결하는 법관들도 거기에 의사협회 까지  썪은내가 진동을 하는군..",7922,1774,-1
20201224,20201224,석녈이 의 개 사법부!!👍 인정,2892,803,-1
20201224,20201224,이럴거면 대통령 뭐하러 뽑아놓냐? 검찰총장이 총리하고 대법원장이 국회의장해라. 말세다 말세 ㅉㅉㅉ,8755,1721,-1
20201224,20201224,"법원과 검찰이 한통속입니다,  나씨도 그러더니",5233,997,-1
20201224,20201224,이제 길은 하나다  검찰의 수사권 기소권 분리 모든 재판의  영국식 배심원제 도입,31,3,-1
20201224,20201224,문득ㆍㆍ노무현 대통령 생각이난다ㆍㆍ 문재인대통령도 어쩔수없는 사정이있겠지ㆍㆍ 대통령보다 아랫것들이 힘과 권력으로 장악하면ㆍㆍ 대통령은 허수아비가 된다ㆍㆍ 문재인대통령이 절대 허술해서가아니다ㆍㆍ 뒷받침해주는 권력이 없어서ㆍㆍ문득 안쓰럽다ㆍㆍ,25,8,-1
20201224,20201224,무능한  민주당ᆢ 니들 잘못이  크다 ㆍ 공수처를  협치 한다고  1년을  끌고 오질 않나 ᆢ,1446,86,-1
20201224,20201224,참 어이가 없구만,967,397,-1
20201224,20201224,정말싫다... 이나라의 개검...   개검의 파워가 이정도라니...,3726,1229,-1
20201224,20201224,애미추 사퇴반려해라.  그래야  윤석열 대통령 만든다.,1684,456,-1
20201224,20201224,기레기 좋단다,1331,294,-1
20201224,20201224,"윤석열 총장님!  화이팅  하시구요 원전수사,,  울산시장선거개입, 이용구 택시기사 폭행사건 등등 철저한 수시로  법이 살아  있음을  보여 주시길 기대 합니다",22,15,-1
20201224,20201224,무능하고 나약한 정권이 이난리늘 키웠다 절차적 정당성이. 겨우 이거냐? 검찰총장이 국가원수인 세계 최최의 검찰공화국을 민주당이 방치했다,3956,675,-1
20201224,20201224,윤석렬 업무복귀 그럼 문통은 하야 해야 맞는듯,4892,1748,-1
20201224,20201224,윤석열 탄핵하라,3205,2346,-1
20201224,20201224,미친,539,170,-1
20201224,20201224,최고네,1114,140,-1
20201224,20201224,이제는 국회가 나서라 검찰의 수사권 회수하고 섬사는 기소만 하게하라! 헌법대로 하라.,2266,637,-1
20201224,20201224,👍👍👍👍,1072,264,-1
20201224,20201224,이양반은 너무 답답해서 문제 끊어질듯한 인내라는 시대와 전혀맞지않는 관념에 사로잡힌듯 저러면 금방15%나옴 내년초20%대 나온다  정말 답답한 대통령이다,4120,2215,-1
20201224,20201224,지지율 타령 좀 그만해라  지겹다. 면상도 보기싫다. 내주위에는 죄다 욕 하는사람들 뿐인데.누가 아직도 저리 좋아라표를 주는지.,14,4,-1
20201224,20201224,. . . . 아무리  저런다 한들.... . . 야권  국민의 짐 계열에선  . . 내세울 만한 인물이 없단다..... . . . . . . .,2239,876,-1
20201224,20201224,이상 기레기의  소망이었습니다,6848,958,-1
20201224,20201224,최악의 대통령,18,7,-1
20201224,20201224,잘하는게 없잖아요 남탓 편가르기 이간질 선동 쇼 내로남불 밖에 없는 정권이 잖아요 잘하는게 있으면 하나만 이래도 얘기 해주세요,233,37,-1
20201224,20201224,퇴임 후 궁금하다 그런데 역사는 반복된다,2218,615,-1
20201224,20201224,문재인이 박근혜나 이명박이 보다 잘한게 뭐있나? 부동산 하나 잡지도 못하고  허언으로 국민을 현혹해서 거지로 만들었다 민쥐당은 영원히 없어질 최악 무능당,204,39,-1
20201224,20201224,부동산이 컸다,1819,198,-1
20201224,20201224,실망 절망 낙망 멸망 대통 문재인 ...  할줄 아는게 하나도 없는 꼴통... 백신 도입도 내년1분기 2분기... 짧아야 5개월 동안 길면 3분기.. 1년을  우리는 코로나에 악몽에 더 시다려야 한다.. 후... 한숨만 나온다.. 얼마나 더 죽어야 저 꼴통이 정신차리나.. 백신 구매에 문통은 손떼고 대기업에 넘겨라 10일 안에 해결한다.  이 답답아..,13,3,-1
